country_name,country_code,postal_code,place_name,admin1,admin2,admin3,lat,lng
Bangladesh,BD,1000,Dhaka GPO,Dhaka Division,Dhaka,Palton,23.729,90.4112
Bangladesh,BD,1100,Dhaka Sadar HO,Dhaka Division,Dhaka,Sutrapur,23.9996,90.4222
Bangladesh,BD,1203,Wari TSO,Dhaka Division,Dhaka,Sutrapur,23.7415,90.4276
Bangladesh,BD,1204,Gendaria TSO,Dhaka Division,Dhaka,Sutrapur,23.7011,90.4263
Bangladesh,BD,1205,New Market TSO,Dhaka Division,Dhaka,New market,23.7433,90.3841
Bangladesh,BD,1206,Dhaka CantonmentTSO,Dhaka Division,Dhaka,Dhaka Cantt.,23.8179,90.4103
Bangladesh,BD,1207,Mohammadpur Housing,Dhaka Division,Dhaka,Mohammadpur,23.7701,90.3628
Bangladesh,BD,1208,Dhaka Politechnic,Dhaka Division,Dhaka,Tejgaon Industrial Area,23.7591,90.4003
Bangladesh,BD,1209,Jigatala TSO,Dhaka Division,Dhaka,Dhanmondi,23.7552,90.3731
Bangladesh,BD,1211,Posta TSO,Dhaka Division,Dhaka,Lalbag,23.8196,90.364
Bangladesh,BD,1212,Gulshan Model Town,Dhaka Division,Dhaka,Gulshan,23.7916,90.4152
Bangladesh,BD,1213,Banani TSO,Dhaka Division,Dhaka,Gulshan,23.7931,90.4048
Bangladesh,BD,1214,Basabo TSO,Dhaka Division,Dhaka,Sabujbag,23.7418,90.4277
Bangladesh,BD,1215,Tejgaon TSO,Dhaka Division,Dhaka,Tejgaon,23.7687,90.3901
Bangladesh,BD,1216,Mirpur TSO,Dhaka Division,Dhaka,Mirpur,23.8219,90.3657
Bangladesh,BD,1217,Shantinagr TSO,Dhaka Division,Dhaka,Ramna,23.726,90.4251
Bangladesh,BD,1219,KhilgaonTSO,Dhaka Division,Dhaka,Khilgaon,23.7518,90.4254
Bangladesh,BD,1222,BangabhabanTSO,Dhaka Division,Dhaka,Motijheel,23.9072,90.4599
Bangladesh,BD,1223,DilkushaTSO,Dhaka Division,Dhaka,Motijheel,23.8822,90.4576
Bangladesh,BD,1225,Sangsad BhabanTSO,Dhaka Division,Dhaka,Mohammadpur,23.7617,90.3784
Bangladesh,BD,1229,KhilkhetTSO,Dhaka Division,Dhaka,Khilkhet,23.8515,90.403
Bangladesh,BD,1230,Uttara Model TwonTSO,Dhaka Division,Dhaka,Uttara,23.8667,90.4
Bangladesh,BD,1232,Dhania TSO,Dhaka Division,Dhaka,Jatrabari,23.7117,90.4463
Bangladesh,BD,1310,Keraniganj,Dhaka Division,Dhaka,Keraniganj,23.7223,90.311
Bangladesh,BD,1311,Dhaka Jute Mills,Dhaka Division,Dhaka,Keraniganj,23.7223,90.311
Bangladesh,BD,1312,Ati,Dhaka Division,Dhaka,Keraniganj,23.7167,90.35
Bangladesh,BD,1313,Kalatia,Dhaka Division,Dhaka,Keraniganj,23.7279,90.2721
Bangladesh,BD,1320,Nawabganj,Dhaka Division,Dhaka,Nawabganj,23.663,90.1593
Bangladesh,BD,1321,Hasnabad,Dhaka Division,Dhaka,Nawabganj,23.6551,90.1055
Bangladesh,BD,1322,Daudpur,Dhaka Division,Dhaka,Nawabganj,23.8833,90.5333
Bangladesh,BD,1323,Agla,Dhaka Division,Dhaka,Nawabganj,23.6503,90.2185
Bangladesh,BD,1324,Khalpar,Dhaka Division,Dhaka,Nawabganj,23.6298,90.1313
Bangladesh,BD,1325,Churain,Dhaka Division,Dhaka,Nawabganj,23.6189,90.224
Bangladesh,BD,1330,Joypara,Dhaka Division,Dhaka,Joypara,23.6215,90.1241
Bangladesh,BD,1331,Palamganj,Dhaka Division,Dhaka,Joypara,23.5412,90.2538
Bangladesh,BD,1332,Narisha,Dhaka Division,Dhaka,Joypara,23.5412,90.2538
Bangladesh,BD,1340,Savar,Dhaka Division,Dhaka,Savar,23.8486,90.25
Bangladesh,BD,1341,Dairy Farm,Dhaka Division,Dhaka,Savar,23.8486,90.25
Bangladesh,BD,1342,Jahangirnagar Univer,Dhaka Division,Dhaka,Savar,23.8486,90.25
Bangladesh,BD,1343,Saver P.A.T.C,Dhaka Division,Dhaka,Savar,23.8486,90.25
Bangladesh,BD,1344,Savar Canttonment,Dhaka Division,Dhaka,Savar,23.8486,90.25
Bangladesh,BD,1345,Shimulia,Dhaka Division,Dhaka,Savar,23.8486,90.25
Bangladesh,BD,1346,Kashem Cotton Mills,Dhaka Division,Dhaka,Savar,23.8486,90.25
Bangladesh,BD,1347,Rajphulbaria,Dhaka Division,Dhaka,Savar,23.8486,90.25
Bangladesh,BD,1348,Amin Bazar,Dhaka Division,Dhaka,Savar,23.8486,90.25
Bangladesh,BD,1349,EPZ,Dhaka Division,Dhaka,Savar,23.8486,90.25
Bangladesh,BD,1350,Dhamrai,Dhaka Division,Dhaka,Dhamrai,23.9122,90.2683
Bangladesh,BD,1351,Kamalpur,Dhaka Division,Dhaka,Dhamrai,23.9994,90.8099
Bangladesh,BD,1360,Demra,Dhaka Division,Dhaka,Demra,23.7099,90.4546
Bangladesh,BD,1361,Sarulia,Dhaka Division,Dhaka,Demra,23.8429,90.3244
Bangladesh,BD,1362,Matuail,Dhaka Division,Dhaka,Demra,23.7121,90.4598
Bangladesh,BD,7800,Faridpursadar,Dhaka Division,Faridpur,Faridpur Sadar,23.55,89.7833
Bangladesh,BD,7801,Kanaipur,Dhaka Division,Faridpur,Faridpur Sadar,23.55,89.7833
Bangladesh,BD,7802,Ambikapur,Dhaka Division,Faridpur,Faridpur Sadar,23.55,89.7833
Bangladesh,BD,7803,Baitulaman Politecni,Dhaka Division,Faridpur,Faridpur Sadar,23.55,89.7833
Bangladesh,BD,7804,Shriangan,Dhaka Division,Faridpur,Shriangan,23.55,89.7833
Bangladesh,BD,7810,Charbadrashan,Dhaka Division,Faridpur,Charbhadrasan,23.4224,89.8067
Bangladesh,BD,7820,Sadarpur,Dhaka Division,Faridpur,Sadarpur,23.4224,89.8067
Bangladesh,BD,7821,Hat Krishapur,Dhaka Division,Faridpur,Sadarpur,23.4224,89.8067
Bangladesh,BD,7822,Bishwa jaker Manjil,Dhaka Division,Faridpur,Sadarpur,23.4224,89.8067
Bangladesh,BD,7830,Bhanga,Dhaka Division,Faridpur,Bhanga,23.3919,89.9839
Bangladesh,BD,7840,Nagarkanda,Dhaka Division,Faridpur,Nagarkanda,23.4888,89.8771
Bangladesh,BD,7841,Talma,Dhaka Division,Faridpur,Nagarkanda,23.4888,89.8771
Bangladesh,BD,7850,Madukhali,Dhaka Division,Faridpur,Madukhali,23.4224,89.8067
Bangladesh,BD,7851,Kamarkali,Dhaka Division,Faridpur,Madukhali,23.4224,89.8067
Bangladesh,BD,7860,Boalmari,Dhaka Division,Faridpur,Boalmari,23.3921,89.6831
Bangladesh,BD,7861,Rupatpat,Dhaka Division,Faridpur,Boalmari,23.3921,89.6831
Bangladesh,BD,7870,Alfadanga,Dhaka Division,Faridpur,Alfadanga,23.289,89.706
Bangladesh,BD,1700,Gazipur Sadar,Dhaka Division,Gazipur,Gazipur Sadar,23.9874,90.4052
Bangladesh,BD,1701,B.R.R,Dhaka Division,Gazipur,Gazipur Sadar,23.9874,90.4052
Bangladesh,BD,1702,Chandna,Dhaka Division,Gazipur,Gazipur Sadar,23.9874,90.4052
Bangladesh,BD,1703,B.O.F,Dhaka Division,Gazipur,Gazipur Sadar,23.9874,90.4052
Bangladesh,BD,1704,National University,Dhaka Division,Gazipur,Gazipur Sadar,23.9874,90.4052
Bangladesh,BD,1710,Monnunagar,Dhaka Division,Gazipur,Monnunagar,24.0942,90.4858
Bangladesh,BD,1711,Nishat Nagar,Dhaka Division,Gazipur,Monnunagar,24.0942,90.4858
Bangladesh,BD,1712,Ershad Nagar,Dhaka Division,Gazipur,Monnunagar,24.0942,90.4858
Bangladesh,BD,1720,Kaliganj,Dhaka Division,Gazipur,Kaliganj,23.923,90.5655
Bangladesh,BD,1721,Pubail,Dhaka Division,Gazipur,Kaliganj,23.9387,90.4744
Bangladesh,BD,1722,Santanpara,Dhaka Division,Gazipur,Kaliganj,23.9193,90.6112
Bangladesh,BD,1723,Vaoal Jamalpur,Dhaka Division,Gazipur,Kaliganj,23.927,90.5504
Bangladesh,BD,1730,kapashia,Dhaka Division,Gazipur,Kapashia,24.0942,90.4858
Bangladesh,BD,1740,Sreepur,Dhaka Division,Gazipur,Sreepur,24.43,90.5342
Bangladesh,BD,1741,Rajendrapur,Dhaka Division,Gazipur,Sripur,24.6233,90.5782
Bangladesh,BD,1742,Rajendrapur Canttome,Dhaka Division,Gazipur,Sripur,24.43,90.5342
Bangladesh,BD,1743,Barmi,Dhaka Division,Gazipur,Sreepur,24.43,90.5342
Bangladesh,BD,1744,Satkhamair,Dhaka Division,Gazipur,Sreepur,24.2368,90.4903
Bangladesh,BD,1745,Kawraid,Dhaka Division,Gazipur,Sreepur,24.43,90.5342
Bangladesh,BD,1747,Bashamur,Dhaka Division,Gazipur,Sreepur,24.43,90.5342
Bangladesh,BD,1748,Boubi,Dhaka Division,Gazipur,Sreepur,24.43,90.5342
Bangladesh,BD,1750,Kaliakaar,Dhaka Division,Gazipur,Kaliakaar,24.0311,90.276
Bangladesh,BD,1751,Safipur,Dhaka Division,Gazipur,Kaliakaar,24.0311,90.276
Bangladesh,BD,8013,Chandradighalia,Dhaka Division,Gopalganj,Gopalganj Sadar,23.2328,90.4242
Bangladesh,BD,8100,Gopalganj Sadar,Dhaka Division,Gopalganj,Gopalganj Sadar,23.0713,89.8345
Bangladesh,BD,8101,Ulpur,Dhaka Division,Gopalganj,Gopalganj Sadar,23.0713,89.8345
Bangladesh,BD,8102,Barfa,Dhaka Division,Gopalganj,Gopalganj Sadar,23.0713,89.8345
Bangladesh,BD,8110,Kotalipara,Dhaka Division,Gopalganj,Kotalipara,23.1528,89.8974
Bangladesh,BD,8120,Tungipara,Dhaka Division,Gopalganj,Tungipara,22.8998,89.9033
Bangladesh,BD,8121,Patgati,Dhaka Division,Gopalganj,Tungipara,22.8927,89.897
Bangladesh,BD,8130,Kashiani,Dhaka Division,Gopalganj,Kashiani,23.2357,89.7205
Bangladesh,BD,8131,Ramdia College,Dhaka Division,Gopalganj,Kashiani,23.2357,89.7205
Bangladesh,BD,8132,Ratoil,Dhaka Division,Gopalganj,Kashiani,23.2357,89.7205
Bangladesh,BD,8133,Jonapur,Dhaka Division,Gopalganj,Kashiani,23.2357,89.7205
Bangladesh,BD,8140,Maksudpur,Dhaka Division,Gopalganj,Maksudpur,23.5506,90.1623
Bangladesh,BD,8141,Batkiamari,Dhaka Division,Gopalganj,Maksudpur,23.4086,90.0145
Bangladesh,BD,8142,Khandarpara,Dhaka Division,Gopalganj,Maksudpur,23.2667,89.8667
Bangladesh,BD,2300,Kishoreganj Sadar,Dhaka Division,Kishoreganj,Kishoreganj Sadar,24.3394,90.7603
Bangladesh,BD,2301,Kishoreganj S.Mills,Dhaka Division,Kishoreganj,Kishoreganj Sadar,24.3394,90.7603
Bangladesh,BD,2302,Maizhati,Dhaka Division,Kishoreganj,Kishoreganj Sadar,24.3394,90.7603
Bangladesh,BD,2303,Nilganj,Dhaka Division,Kishoreganj,Kishoreganj Sadar,24.3394,90.7603
Bangladesh,BD,2310,Karimganj,Dhaka Division,Kishoreganj,Karimganj,24.4678,90.8705
Bangladesh,BD,2316,Tarial,Dhaka Division,Kishoreganj,Tarial,24.4678,90.8705
Bangladesh,BD,2320,Hossenpur,Dhaka Division,Kishoreganj,Hossenpur,24.3491,90.9571
Bangladesh,BD,2326,Pakundia,Dhaka Division,Kishoreganj,Pakundia,24.3491,90.9571
Bangladesh,BD,2330,Katiadi,Dhaka Division,Kishoreganj,Katiadi,24.2162,90.95
Bangladesh,BD,2331,Gochhihata,Dhaka Division,Kishoreganj,Katiadi,24.2162,90.95
Bangladesh,BD,2336,Bajitpur,Dhaka Division,Kishoreganj,Bajitpur,24.2162,90.95
Bangladesh,BD,2337,Sararchar,Dhaka Division,Kishoreganj,Bajitpur,24.2162,90.95
Bangladesh,BD,2338,Laksmipur,Dhaka Division,Kishoreganj,Bajitpur,24.2162,90.95
Bangladesh,BD,2340,Kuliarchar,Dhaka Division,Kishoreganj,Kuliarchar,24.155,90.9
Bangladesh,BD,2341,Chhoysuti,Dhaka Division,Kishoreganj,Kuliarchar,24.155,90.9
Bangladesh,BD,2350,Bhairab,Dhaka Division,Kishoreganj,Bhairob,24.3491,90.9571
Bangladesh,BD,2360,Nikli,Dhaka Division,Kishoreganj,Nikli,24.3491,90.9571
Bangladesh,BD,2370,MIthamoin,Dhaka Division,Kishoreganj,Mithamoin,24.3895,91.1657
Bangladesh,BD,2371,Abdullahpur,Dhaka Division,Kishoreganj,Mithamoin,24.3895,91.1657
Bangladesh,BD,2380,Ostagram,Dhaka Division,Kishoreganj,Ostagram,24.3491,90.9571
Bangladesh,BD,2390,Itna,Dhaka Division,Kishoreganj,Itna,24.5269,91.096
Bangladesh,BD,7900,Madaripur Sadar,Dhaka Division,Madaripur,Madaripur Sadar,23.1691,90.2258
Bangladesh,BD,7901,Charmugria,Dhaka Division,Madaripur,Madaripur Sadar,23.1691,90.2258
Bangladesh,BD,7902,Kulpaddi,Dhaka Division,Madaripur,Madaripur Sadar,23.1691,90.2258
Bangladesh,BD,7903,Habiganj,Dhaka Division,Madaripur,Madaripur Sadar,23.1691,90.2258
Bangladesh,BD,7904,Mustafapur,Dhaka Division,Madaripur,Madaripur Sadar,23.1691,90.2258
Bangladesh,BD,7910,Rajoir,Dhaka Division,Madaripur,Rajoir,23.2069,90.0505
Bangladesh,BD,7911,Khalia,Dhaka Division,Madaripur,Rajoir,23.2221,90.0013
Bangladesh,BD,7920,Kalkini,Dhaka Division,Madaripur,kalkini,23.1,90.2667
Bangladesh,BD,7921,Sahabrampur,Dhaka Division,Madaripur,kalkini,23.1,90.2667
Bangladesh,BD,7930,Barhamganj,Dhaka Division,Madaripur,Barhamganj,23.2786,90.1741
Bangladesh,BD,7931,Nilaksmibandar,Dhaka Division,Madaripur,Barhamganj,23.2786,90.1741
Bangladesh,BD,7932,Bahadurpur,Dhaka Division,Madaripur,Barhamganj,23.2365,90.1424
Bangladesh,BD,7933,Umedpur,Dhaka Division,Madaripur,Barhamganj,23.3208,90.2057
Bangladesh,BD,1800,Manikganj Sadar,Dhaka Division,Manikganj,Manikganj Sadar,23.8473,89.8707
Bangladesh,BD,1801,Manikganj Bazar,Dhaka Division,Manikganj,Manikganj Sadar,23.8473,89.8707
Bangladesh,BD,1802,Gorpara,Dhaka Division,Manikganj,Manikganj Sadar,23.8473,89.8707
Bangladesh,BD,1803,Mahadebpur,Dhaka Division,Manikganj,Manikganj Sadar,23.8499,89.8783
Bangladesh,BD,1804,Barangail,Dhaka Division,Manikganj,Manikganj Sadar,23.8447,89.8631
Bangladesh,BD,1810,Saturia,Dhaka Division,Manikganj,Saturia,23.8863,89.7719
Bangladesh,BD,1811,Baliati,Dhaka Division,Manikganj,Saturia,23.9939,90.0404
Bangladesh,BD,1820,Singair,Dhaka Division,Manikganj,Singari,23.8129,90.1428
Bangladesh,BD,1821,Baira,Dhaka Division,Manikganj,Singari,23.8206,90.0727
Bangladesh,BD,1822,joymantop,Dhaka Division,Manikganj,Singari,23.8167,90.1078
Bangladesh,BD,1830,Lechhraganj,Dhaka Division,Manikganj,Lechhraganj,23.8609,89.9366
Bangladesh,BD,1831,Jhitka,Dhaka Division,Manikganj,Lechhraganj,23.8609,89.9366
Bangladesh,BD,1840,Gheor,Dhaka Division,Manikganj,Gheor,23.8609,89.9366
Bangladesh,BD,1850,Shibaloy,Dhaka Division,Manikganj,Shibloya,23.8178,89.7866
Bangladesh,BD,1851,Aricha,Dhaka Division,Manikganj,Shibloya,23.8178,89.7866
Bangladesh,BD,1852,Tewta,Dhaka Division,Manikganj,Shibloya,23.8178,89.7866
Bangladesh,BD,1853,Uthli,Dhaka Division,Manikganj,Shibloya,23.8178,89.7866
Bangladesh,BD,1860,Doulatpur,Dhaka Division,Manikganj,Doulatpur,23.8609,89.9366
Bangladesh,BD,1333,Haridia,Dhaka Division,Munshiganj,Lohajong,23.4608,90.3835
Bangladesh,BD,1334,Gouragonj,Dhaka Division,Munshiganj,Lohajong,23.5412,90.2538
Bangladesh,BD,1335,Madini Mandal,Dhaka Division,Munshiganj,Lohajong,23.5412,90.2538
Bangladesh,BD,1500,Munshiganj Sadar,Dhaka Division,Munshiganj,Munshiganj Sadar,23.55,90.4167
Bangladesh,BD,1501,Rikabibazar,Dhaka Division,Munshiganj,Munshiganj Sadar,23.55,90.4167
Bangladesh,BD,1502,Mirkadim,Dhaka Division,Munshiganj,Munshiganj Sadar,23.55,90.4167
Bangladesh,BD,1503,Kathakhali,Dhaka Division,Munshiganj,Munshiganj Sadar,23.55,90.4167
Bangladesh,BD,1510,Gajaria,Dhaka Division,Munshiganj,Gajaria,23.8167,90.4833
Bangladesh,BD,1511,Hossendi,Dhaka Division,Munshiganj,Gajaria,23.675,90.5462
Bangladesh,BD,1512,Rasulpur,Dhaka Division,Munshiganj,Gajaria,23.5333,90.609
Bangladesh,BD,1520,Tangibari,Dhaka Division,Munshiganj,Tangibari,23.5126,90.4664
Bangladesh,BD,1521,Betkahat,Dhaka Division,Munshiganj,Tangibari,23.4576,90.4677
Bangladesh,BD,1522,Baligao,Dhaka Division,Munshiganj,Tangibari,23.4576,90.4677
Bangladesh,BD,1523,Bajrajugini,Dhaka Division,Munshiganj,Tangibari,23.4576,90.4677
Bangladesh,BD,1524,Hasail,Dhaka Division,Munshiganj,Tangibari,23.4354,90.452
Bangladesh,BD,1525,Dighirpar,Dhaka Division,Munshiganj,Tangibari,23.4249,90.4848
Bangladesh,BD,1526,Pura EDSO,Dhaka Division,Munshiganj,Tangibari,23.4576,90.4677
Bangladesh,BD,1527,Pura,Dhaka Division,Munshiganj,Tangibari,23.4576,90.4677
Bangladesh,BD,1530,Lohajang,Dhaka Division,Munshiganj,Lohajong,23.45,90.35
Bangladesh,BD,1531,Korhati,Dhaka Division,Munshiganj,Lohajong,23.45,90.3
Bangladesh,BD,1532,Haldia SO,Dhaka Division,Munshiganj,Lohajong,23.45,90.325
Bangladesh,BD,1533,Haridia DESO,Dhaka Division,Munshiganj,Lohajong,23.45,90.325
Bangladesh,BD,1534,Gouragonj,Dhaka Division,Munshiganj,Lohajong,23.45,90.325
Bangladesh,BD,1535,Medini Mandal EDSO,Dhaka Division,Munshiganj,Lohajong,23.45,90.325
Bangladesh,BD,1540,Sirajdikhan,Dhaka Division,Munshiganj,Sirajdikhan,23.5604,90.3444
Bangladesh,BD,1541,Kola,Dhaka Division,Munshiganj,Sirajdikhan,23.5604,90.3444
Bangladesh,BD,1542,Ichapur,Dhaka Division,Munshiganj,Sirajdikhan,23.5604,90.3444
Bangladesh,BD,1543,Malkha Nagar,Dhaka Division,Munshiganj,Sirajdikhan,23.5604,90.3444
Bangladesh,BD,1544,Shekher Nagar,Dhaka Division,Munshiganj,Sirajdikhan,23.5604,90.3444
Bangladesh,BD,1550,Srinagar,Dhaka Division,Munshiganj,Srinagar,23.55,90.65
Bangladesh,BD,1551,Barikhal,Dhaka Division,Munshiganj,Srinagar,23.5284,90.3663
Bangladesh,BD,1552,Mazpara,Dhaka Division,Munshiganj,Srinagar,23.5284,90.3663
Bangladesh,BD,1553,Hashara,Dhaka Division,Munshiganj,Srinagar,23.5284,90.3663
Bangladesh,BD,1554,Kolapara,Dhaka Division,Munshiganj,Srinagar,23.4988,90.2571
Bangladesh,BD,1555,Kumarbhog,Dhaka Division,Munshiganj,Srinagar,23.5284,90.3663
Bangladesh,BD,1556,Vaggyakul SO,Dhaka Division,Munshiganj,Srinagar,23.5284,90.3663
Bangladesh,BD,1557,Baghra,Dhaka Division,Munshiganj,Srinagar,23.5364,90.1919
Bangladesh,BD,1558,Bhaggyakul,Dhaka Division,Munshiganj,Srinagar,23.5284,90.3663
Bangladesh,BD,1400,Narayanganj Sadar,Dhaka Division,Narayanganj,Narayanganj Sadar,23.7197,90.5634
Bangladesh,BD,1410,Bandar,Dhaka Division,Narayanganj,Bandar,23.6173,90.5283
Bangladesh,BD,1411,D.C Mills,Dhaka Division,Narayanganj,Bandar,23.6106,90.5234
Bangladesh,BD,1412,Nabiganj,Dhaka Division,Narayanganj,Bandar,23.6286,90.5197
Bangladesh,BD,1413,BIDS,Dhaka Division,Narayanganj,Bandar,23.6106,90.5234
Bangladesh,BD,1414,Madanganj,Dhaka Division,Narayanganj,Bandar,23.5858,90.522
Bangladesh,BD,1420,Fatullah,Dhaka Division,Narayanganj,Fatullah,23.65,90.49
Bangladesh,BD,1421,Fatulla Bazar,Dhaka Division,Narayanganj,Fatullah,23.65,90.49
Bangladesh,BD,1430,Siddirganj,Dhaka Division,Narayanganj,Siddirganj,23.7197,90.5634
Bangladesh,BD,1431,Adamjeenagar,Dhaka Division,Narayanganj,Siddirganj,23.7197,90.5634
Bangladesh,BD,1432,LN Mills,Dhaka Division,Narayanganj,Siddirganj,23.7197,90.5634
Bangladesh,BD,1440,Baidder Bazar,Dhaka Division,Narayanganj,Baidder Bazar,23.7197,90.5634
Bangladesh,BD,1441,Bara Nagar,Dhaka Division,Narayanganj,Baidder Bazar,23.7197,90.5634
Bangladesh,BD,1442,Barodi,Dhaka Division,Narayanganj,Baidder Bazar,23.7197,90.5634
Bangladesh,BD,1450,Araihazar,Dhaka Division,Narayanganj,Araihazar,23.7941,90.6575
Bangladesh,BD,1451,Gopaldi,Dhaka Division,Narayanganj,Araihazar,23.8057,90.7103
Bangladesh,BD,1460,Rupganj,Dhaka Division,Narayanganj,Rupganj,23.7986,90.5475
Bangladesh,BD,1461,Kanchan,Dhaka Division,Narayanganj,Rupganj,23.831,90.558
Bangladesh,BD,1462,Bhulta,Dhaka Division,Narayanganj,Rupganj,23.7775,90.5593
Bangladesh,BD,1463,Nagri,Dhaka Division,Narayanganj,Rupganj,23.7986,90.5475
Bangladesh,BD,1464,Murapara,Dhaka Division,Narayanganj,Rupganj,23.7871,90.5252
Bangladesh,BD,1600,Narshingdi Sadar,Dhaka Division,Narshingdi,Narshingdi Sadar,23.9282,90.6994
Bangladesh,BD,1601,UMC Jute Mills,Dhaka Division,Narshingdi,Narshingdi Sadar,23.9282,90.6994
Bangladesh,BD,1602,Narshingdi College,Dhaka Division,Narshingdi,Narshingdi Sadar,23.9282,90.6994
Bangladesh,BD,1603,Panchdona,Dhaka Division,Narshingdi,Narshingdi Sadar,23.8983,90.6615
Bangladesh,BD,1604,Madhabdi,Dhaka Division,Narshingdi,Narshingdi Sadar,23.999,90.6925
Bangladesh,BD,1605,Karimpur,Dhaka Division,Narshingdi,Narshingdi Sadar,23.8874,90.7442
Bangladesh,BD,1610,Palash,Dhaka Division,Narshingdi,Palash,23.95,90.625
Bangladesh,BD,1611,Ghorashal Urea Facto,Dhaka Division,Narshingdi,Palash,23.9456,90.6277
Bangladesh,BD,1612,Char Sindhur,Dhaka Division,Narshingdi,Palash,23.9456,90.6277
Bangladesh,BD,1613,Ghorashal,Dhaka Division,Narshingdi,Palash,23.9413,90.6304
Bangladesh,BD,1620,Shibpur,Dhaka Division,Narshingdi,Shibpur,24.0394,90.7392
Bangladesh,BD,1630,Raypura,Dhaka Division,Narshingdi,Raypura,24.0186,90.7129
Bangladesh,BD,1631,Bazar Hasnabad,Dhaka Division,Narshingdi,Raypura,24.0186,90.7129
Bangladesh,BD,1632,Radhaganj bazar,Dhaka Division,Narshingdi,Raypura,24.0186,90.7129
Bangladesh,BD,1640,Belabo,Dhaka Division,Narshingdi,Belabo,24.1035,90.8458
Bangladesh,BD,1650,Monohordi,Dhaka Division,Narshingdi,Monohordi,24.1155,90.7271
Bangladesh,BD,1651,Hatirdia,Dhaka Division,Narshingdi,Monohordi,24.1007,90.703
Bangladesh,BD,1652,Katabaria,Dhaka Division,Narshingdi,Monohordi,24.1508,90.7608
Bangladesh,BD,7700,Rajbari Sadar,Dhaka Division,Rajbari,Rajbari Sadar,23.7187,89.6105
Bangladesh,BD,7710,Goalanda,Dhaka Division,Rajbari,Rajbari Sadar,23.7241,89.765
Bangladesh,BD,7711,Khankhanapur,Dhaka Division,Rajbari,Rajbari Sadar,23.6924,89.7064
Bangladesh,BD,7720,Pangsha,Dhaka Division,Rajbari,Pangsha,23.7808,89.4246
Bangladesh,BD,7721,Ramkol,Dhaka Division,Rajbari,Pangsha,23.7968,89.3513
Bangladesh,BD,7722,Ratandia,Dhaka Division,Rajbari,Pangsha,23.7648,89.4978
Bangladesh,BD,7723,Mrigibazar,Dhaka Division,Rajbari,Pangsha,23.7808,89.4246
Bangladesh,BD,7730,Baliakandi,Dhaka Division,Rajbari,Baliakandi,23.7252,89.7201
Bangladesh,BD,7731,Nalia,Dhaka Division,Rajbari,Baliakandi,23.6091,89.6226
Bangladesh,BD,8000,Shariatpur Sadar,Dhaka Division,Shariatpur,Shariatpur Sadar,23.2578,90.3152
Bangladesh,BD,8001,Angaria,Dhaka Division,Shariatpur,Shariatpur Sadar,23.2578,90.3152
Bangladesh,BD,8002,Chikandi,Dhaka Division,Shariatpur,Shariatpur Sadar,23.2578,90.3152
Bangladesh,BD,8010,Jajira,Dhaka Division,Shariatpur,Jajira,23.2328,90.4242
Bangladesh,BD,8020,Naria,Dhaka Division,Shariatpur,Naria,23.3029,90.4087
Bangladesh,BD,8021,Bhozeshwar,Dhaka Division,Shariatpur,Naria,23.2709,90.453
Bangladesh,BD,8022,Gharisar,Dhaka Division,Shariatpur,Naria,23.2707,90.4776
Bangladesh,BD,8023,Upshi,Dhaka Division,Shariatpur,Naria,23.2709,90.453
Bangladesh,BD,8024,Kartikpur,Dhaka Division,Shariatpur,Naria,23.2391,90.4729
Bangladesh,BD,8030,Bhedorganj,Dhaka Division,Shariatpur,Bhedorganj,23.2328,90.4242
Bangladesh,BD,8040,Damudhya,Dhaka Division,Shariatpur,Damudhya,23.2328,90.4242
Bangladesh,BD,8050,Gosairhat,Dhaka Division,Shariatpur,Gosairhat,23.0934,90.4468
Bangladesh,BD,1900,Tangail Sadar,Dhaka Division,Tangail,Tangail Sadar,24.3551,90.0386
Bangladesh,BD,1901,Kagmari,Dhaka Division,Tangail,Tangail Sadar,24.3551,90.0386
Bangladesh,BD,1902,Santosh,Dhaka Division,Tangail,Tangail Sadar,24.3551,90.0386
Bangladesh,BD,1903,Korotia,Dhaka Division,Tangail,Tangail Sadar,24.3551,90.0386
Bangladesh,BD,1904,Purabari,Dhaka Division,Tangail,Tangail Sadar,24.3551,90.0386
Bangladesh,BD,1910,Delduar,Dhaka Division,Tangail,Delduar,24.1597,89.9621
Bangladesh,BD,1911,Jangalia,Dhaka Division,Tangail,Delduar,23.9854,90.0662
Bangladesh,BD,1912,Patharail,Dhaka Division,Tangail,Delduar,23.8667,89.95
Bangladesh,BD,1913,Elasin,Dhaka Division,Tangail,Delduar,24.0039,89.9928
Bangladesh,BD,1914,Hinga Nagar,Dhaka Division,Tangail,Delduar,24.0039,89.9928
Bangladesh,BD,1915,Lowhati,Dhaka Division,Tangail,Delduar,24.0039,89.9928
Bangladesh,BD,1920,Basail,Dhaka Division,Tangail,Basail,24.2857,90.0003
Bangladesh,BD,1930,Kashkawlia,Dhaka Division,Tangail,Kashkaolia,24.0578,89.877
Bangladesh,BD,1936,Nagarpur,Dhaka Division,Tangail,Nagarpur,24.0578,89.877
Bangladesh,BD,1937,Dhuburia,Dhaka Division,Tangail,Nagarpur,24.0578,89.877
Bangladesh,BD,1938,Salimabad,Dhaka Division,Tangail,Nagarpur,24.0578,89.877
Bangladesh,BD,1940,Mirzapur,Dhaka Division,Tangail,Mirzapur,24.1029,90.0984
Bangladesh,BD,1941,Gorai,Dhaka Division,Tangail,Mirzapur,24.0926,90.1623
